index,data_type,data_name,count,label,probability
23734,user_define_contract,smartolution,2,-1,0.0
23735,user_define_contract,roles,5,256,0.8734239934205443
23736,bytes32,contractHash,7,679,0.8858759325865689
23737,address,EvotTokenAddress,1,464,0.2517137401647446
23738,address,ExchangeContractAddress,1,487,0.2853984389280898
23739,address,EvabotContractAddress,1,1131,0.8697385124248936
23740,mapping_type_static,etherBalance,2,501,0.446037441713147
23741,uint256,feeEVOT,1,1149,0.4733068107187566
23742,uint256,totalTokenFee,1,261,0.5701101311332964
23743,uint256,balanceOfContractFeeEth,1,-1,0.0
23744,uint256,CurrentEthFee,1,-1,0.0
23745,uint256,ETHFee,18,-1,0.0
23746,user_define_contract,usdtToken,22,617,0.3023577666987142
23747,address,exchanger,13,487,0.29035413513171926
23748,user_define_contract,tokenPtx,1,-1,0.0
23749,bool,stopSale,2,-1,0.0
23750,uint8,certIssued,1,175,1.0
23751,mapping_type_static,beneficiary,4,15,1.0
23752,uint256,completeUnlockTime,1,478,0.9689482912276951
23753,uint256,tranchePeriodInDays,1,-1,0.0
23754,uint256,lockStart,1,-1,0.0
23755,uint256,tranchesSent,1,228,0.2336930871927976
23756,uint256,initialFunds,5,-1,0.0
23757,uint256,trancheAmountPct,1,215,0.29747176840978007
23758,mapping_type_dynamic,freezeFor,3,195,0.5242052767085479
23759,mapping_type_static,sendPrice,2,-1,0.0
23760,mapping_type_static,validDueDate,1,-1,0.0
23761,uint8,numberOfGivenFreebies,2,-1,0.0
23762,uint8,maxNumberOfFreebies,2,-1,0.0
23763,uint256,freebie,2,743,0.9565558279275865
23764,user_define_contract,masterAddress,3,-1,0.0
23765,mapping_type_static,pdat_,2,-1,0.0
23766,uint256,pnr_,2,1195,0.5967829831435563
23767,mapping_type_static,sum_,2,1091,1.0
23768,uint256,activeSupply,4,860,0.6914468675220147
23769,address,tokenManagerAddress,2,-1,0.0
23770,mapping_type_static,tokens2owners,1,413,0.7216660140116734
23771,mapping_type_static,tmpAddr2contractAddr,1,510,1.0
23772,mapping_type_dynamic,owners2tokens,1,413,0.8036450404655527
23773,mapping_type_static,kycVerified,6,243,1.0
23774,mapping_type_static,isVerifier,5,235,1.0
23775,user_define_contract,foundersTimelock1,5,-1,0.0
23776,user_define_contract,foundationTimelock,5,524,0.8584571290460472
23777,user_define_contract,foundersTimelock2,5,524,0.7034465635346139
23778,uint256,_price_tokn_ICO2,1,244,0.4582391722131208
23779,uint256,_price_tokn_ICO1,1,244,0.43056682537233554
23780,uint256,ico2_startdate,3,270,1.0
23781,uint256,minWeiWhitelistInvestment,1,342,1.0
23782,mapping_type_static,investorWhitelist,2,-1,0.0
23783,uint256,lockingPeriodInMonths,1,-1,0.0
23784,uint256,vestingPeriodInMonths,1,78,0.8393808913990838
23785,uint256,monthlyWithdrawLimitInWei,1,208,0.5820705464165984
23786,user_define_contract,hodler,3,27,1.0
23787,user_define_contract,dubi,3,1183,1.0
23788,bool,enableIco,1,337,0.9641727272316989
23789,mapping_type_static,permlinkSaved,1,626,1.0
23790,uint256,mined,1,799,0.7654125461978625
23791,uint256,curReward,1,-1,0.0
23792,bool,killed,10,942,0.7435749069164656
23793,uint128,maxProfit,8,772,1.0
23794,mapping_type_static,approvedSenders,1,-1,0.0
23795,mapping_type_static,ClaimStatus,1,79,1.0
23796,uint256,mAmount,1,-1,0.0
23797,uint256,ClaimedCount,1,79,1.0
23798,uint256,countTickets,2,80,1.0
23799,array_type_static,Ticket,1,-1,0.0
23800,bool,playFast,1,-1,0.0
23801,uint256,ticketCounter,1,80,0.7155968915433661
23802,uint256,lastWinNumber,2,-1,0.0
23803,uint256,JackPot,2,735,0.8466541994179295
23804,uint256,toJackPotfromEveryTicket,2,735,1.0
23805,address,uniswapAddress,6,511,0.853491011502313
23806,user_define_contract,synth,1,-1,0.0
23807,address,exchangeRates,1,668,0.7761332783298066
23808,user_define_contract,uniswapExchange,6,511,1.0
23809,mapping_type_static,roundToTotalBet,3,575,0.7656497343589501
23810,mapping_type_static,roundToBetValueToUsersLength,3,575,0.9943880743454824
23811,address,corporationContract,6,-1,0.0
23812,mapping_type_static,isRecipient,2,821,1.0
23813,uint8,mintingDone,1,19,1.0
23814,uint256,weiRaisedICO,3,247,0.8573542749206553
23815,uint256,capICO,2,169,1.0
23816,uint256,startICOTime,3,143,0.8320275662957484
23817,uint256,weiRaisedPreICO,3,247,1.0
23818,mapping_type_static,tokenOf,1,712,1.0
23819,bool,emergencyDrain,3,742,1.0
23820,array_type_dynamic,balances,2,666,0.9621600007522983
23821,bool,dropEnabled,2,122,0.5842609553127215
23822,mapping_type_static,social,2,-1,0.0
23823,uint256,levPerUser,1,-1,0.0
23824,uint256,RELEASE_TIME,4,1108,0.8489334332110208
23825,uint256,remainMintTokenAmount,4,19,1.0
23826,address,mintDepositAccount,4,19,1.0
23827,array_type_dynamic,stakeholders,1,-1,0.0
23828,address,iconemy_wallet,1,-1,0.0
23829,bool,hasApproval,1,831,1.0
23830,array_type_static,packedBytes,2,625,1.0
23831,uint256,LatestMoonRaffleCompleteTime,1,18,1.0
23832,array_type_dynamic,LastMoonRaffleAddress,1,18,1.0
23833,user_define_contract,CurrentMoonRaffleAddress,1,18,1.0
23834,uint256,MoonRaffleCounter,1,18,1.0
23835,string,PublicMessage,1,971,1.0
23836,mapping_type_static,darknodeWhitelist,2,257,0.7518638141413594
23837,uint256,darknodeWhitelistLength,2,258,1.0
23838,array_type_dynamic,TokenBySymbol,2,-1,0.0
23839,mapping_type_static,ShifterByToken,2,-1,0.0
23840,uint256,Shifters,2,228,0.24823743177451615
23841,mapping_type_static,realizedETH,1,702,1.0
23842,mapping_type_static,authorizedETH,1,-1,0.0
23843,uint256,distributionRealized,1,859,1.0
23844,mapping_type_static,realizedTokenBalance,1,213,0.8569366335742187
23845,user_define_contract,myToken,4,-1,0.0
23846,uint8,isTransferEnabled,1,-1,0.0
23847,mapping_type_dynamic,PlayerShipOwnerById,1,-1,0.0
23848,mapping_type_dynamic,ShipProductClassByModel,1,-1,0.0
23849,mapping_type_static,PlayerShips,1,-1,0.0
23850,uint16,ShipProductCount,1,-1,0.0
23851,uint64,newIdShip,1,-1,0.0
23852,bool,isEndOffer,2,-1,0.0
23853,bool,isEarlybird,2,818,1.0
23854,uint256,PUBLIC_OFFER_SUPPLY,2,-1,0.0
23855,uint256,EARLY_BIRD_SUPPLY,2,818,1.0
23856,uint256,processingCallsCount,1,902,0.6770341536992115
23857,uint256,processedRTBs,1,1169,1.0
23858,uint256,burnedRTBs,1,146,0.3370436661628661
23859,uint256,publrsBudgRTBs,1,1169,1.0
23860,uint256,netRevenueRTBs,1,805,1.0
23861,uint256,tokenBurningPercentage,1,-1,0.0
23862,uint256,revenuePercentage,1,805,1.0
23863,address,ABChainPBudgetsAddress,1,-1,0.0
23864,address,ABChainRevenueAddress,1,867,0.12175859599216518
23865,mapping_type_static,unfreezed,3,-1,0.0
23866,uint248,PartReleaseAmount,3,1114,1.0
23867,bool,presaleFallBack,5,1031,1.0
23868,uint256,presaleMinPurchase,3,1065,1.0
23869,uint256,BONUS_COEFF,3,1123,0.8440744298847144
23870,uint256,PRE_BONUS,3,-1,0.0
23871,bool,sudoEnabled,3,804,0.6787432665799129
23872,address,payment,3,1038,1.0
23873,address,fuzexAccount,2,991,0.7698972703124742
23874,uint256,fstSold,1,1097,0.8294947015090952
23875,uint256,weiLiquid,1,596,0.654924742175898
23876,uint256,weiRefund,1,177,1.0
23877,uint256,trade_profile_contract_url,1,-1,0.0
23878,uint256,bincentive_invest_contract_url,1,-1,0.0
23879,uint8,calHpDeducted,1,725,0.859789368541584
23880,uint256,troiChest,2,732,1.0
23881,array_type_static,KingOwner,2,979,0.45401339238434335
23882,uint256,troiReward,2,236,0.8033799490923633
23883,mapping_type_static,Troi,2,732,0.9268588471054175
23884,uint256,dailyMax,2,1025,0.49455706757259593
23885,uint256,dailyTimer,2,1117,0.17823760600471547
23886,uint256,doomclockTimer,2,1117,1.0
23887,uint256,doomclockCost,1,-1,0.0
23888,uint256,lastBonus,6,307,0.8121156043635764
23889,address,dailyLeader,2,1007,1.0
23890,address,doomclockLeader,1,-1,0.0
23891,mapping_type_static,since,2,-1,0.0
23892,address,m,3,900,1.0
23893,uint256,totalSlices,8,-1,0.0
23894,bool,on_risk,1,663,0.9533204125194815
23895,uint256,capForSale,1,-1,0.0
23896,uint256,privateSaleEndDate,2,1071,0.42605177375571884
23897,uint256,mainSaleDurationExtentionLimitInDays,1,-1,0.0
23898,mapping_type_static,whitelistManagers,1,214,0.5802862601180837
23899,uint256,bountyTokensCap,1,37,0.6233963004158453
23900,mapping_type_static,RatioOf,2,788,1.0
23901,uint256,boughtNum,1,923,0.6406086498664558
23902,user_define_contract,knuckReward,2,236,1.0
23903,uint8,airdropIsOn,1,106,0.42794188782273607
23904,uint256,amountClaimable,1,79,1.0
23905,bool,crowdsaleIsOn,1,225,0.45515994332236737
23906,uint8,bonusNum,1,-1,0.0
23907,bool,ifEndGetting,1,995,0.7946619585713436
23908,uint256,exrate,2,-1,0.0
23909,mapping_type_static,bonusTimes,1,-1,0.0
23910,uint256,bonusPool,1,160,0.2668172523643331
23911,array_type_static,bonusPer,1,292,0.5671717357293089
23912,uint256,presaleLimit,2,-1,0.0
23913,bool,secondPartOfTeamTokensClaimed,2,220,0.9382140074999566
23914,uint8,firstPartOfTeamTokensClaimed,2,220,0.9650357093566209
23915,address,teamVault,10,64,0.2666388725654121
23916,address,companyVault,5,63,0.39361946468694464
23917,mapping_type_static,didSendProposal,1,655,1.0
23918,array_type_dynamic,NumSuppliedKeyParts,1,-1,0.0
23919,bool,crowdsaleSuccessful,1,225,0.44747672535745087
23920,mapping_type_static,transferAllowedOf,1,328,0.4466887953819155
23921,uint256,tokensContractBalance,2,213,1.0
23922,uint256,discountPrice,7,654,1.0
23923,uint256,tokenOwnerNumber,2,413,0.6923757403594879
23924,uint256,investMax,2,346,1.0
23925,uint256,_totalLimit,1,1076,0.3065568352443615
23926,uint256,airOnce,2,123,1.0
23927,uint256,airMax,1,-1,0.0
23928,uint256,hardcapInEther,1,268,1.0
23929,mapping_type_static,contributionBy,1,384,1.0
23930,address,beneficiaryAddress,11,15,0.7120903207513718
23931,uint256,currentCicle,2,1041,0.8231673519157916
23932,mapping_type_dynamic,MyTickets,2,81,0.7970322666856012
23933,uint256,jackpotPossibilities,2,528,1.0
23934,uint256,numBlocksForceEnd,2,619,0.9284934525339701
23935,uint256,lastJackpotResult,2,528,0.6997483105085689
23936,address,maintenanceFunds,2,-1,0.0
23937,uint256,saleEthCount,6,-1,0.0
23938,uint256,maxSaleEth,6,-1,0.0
23939,mapping_type_static,stageBonus,3,-1,0.0
23940,mapping_type_static,accountTokensPurchased,3,486,0.5792839401517239
23941,mapping_type_static,contributionByAddress,3,966,0.31890658903662955
23942,uint256,fullPrice,2,1037,0.4249250145191889
23943,address,index,3,223,0.6238324153270668
23944,uint256,softCapLimit,1,306,0.7693767239302157
23945,array_type_static,categories,3,792,1.0
23946,bool,checkMinContribution,1,113,1.0
23947,uint256,tokenHasDistributed,4,469,0.8969788221004741
23948,uint256,currentTokenPerETH,4,405,1.0
23949,bool,isInLockStage,4,-1,0.0
23950,uint256,increaseRateValue,1,797,0.18662097016013415
23951,uint256,decreaseRateValue,1,797,0.17185924097138255
23952,uint256,maxWithoutWhitelistPerUser,1,-1,0.0
23953,uint256,boughtWithoutWhitelist,1,-1,0.0
23954,uint256,maxWithoutWhitelist,1,258,0.8586896546888405
23955,uint256,boughtWithWhitelist,1,-1,0.0
23956,uint256,maxWithWhitelist,1,258,0.971224855932293
23957,uint256,blockedTimeForInvestedTokens,1,433,0.8503942435767163
23958,uint256,blockedTimeForBountyTokens,1,433,1.0
23959,uint8,multiMintBounty,1,-1,0.0
23960,address,teamTokensVault,1,55,1.0
23961,mapping_type_static,contractExists,1,812,0.9148437787821658
23962,uint256,ContractCount,1,769,1.0
23963,mapping_type_static,ContractAddress,8,1131,1.0
23964,uint256,ActualTotalTokens,1,505,0.9307232199291148
23965,array_type_dynamic,ContributionHashes,1,679,0.416626546454049
23966,uint256,ExpectedTotalTokens,1,505,1.0
23967,user_define_contract,TokenContract,5,611,1.0
23968,uint256,USDWEI,1,-1,0.0
23969,uint256,weeksFromCreation,1,-1,0.0
23970,uint8,ExchangeRate,1,668,0.7556888007046568
23971,uint256,fastCashBank,1,391,1.0
23972,mapping_type_static,routingCodeMap,1,-1,0.0
23973,uint256,referalBonus,1,97,0.9706456929340364
23974,array_type_dynamic,totalInvestors,1,-1,0.0
23975,uint256,availableEmission,1,31,1.0
23976,uint256,additionalEmission,1,31,1.0
23977,uint8,mintingPreIcoFinish,1,19,1.0
23978,mapping_type_static,congress,1,-1,0.0
23979,uint256,minimumQuorum,2,-1,0.0
23980,bool,mintingBountyFinish,1,19,1.0
23981,bool,mintingFoundersFinish,1,19,1.0
23982,uint256,contractMax,1,1115,0.3823833084963093
23983,uint256,submittedAmount,1,-1,0.0
23984,uint256,refundPct,1,-1,0.0
23985,bool,areTokensUnlocked,1,439,0.7541808576560645
23986,uint256,CXLExchangeRate,1,430,1.0
23987,uint256,LKCExchangeRate,1,430,1.0
23988,uint8,discount,1,654,1.0
23989,uint32,gasLimitForOraclize,1,83,1.0
23990,address,preIcoWallet,4,-1,0.0
23991,uint256,icoStartTimestampStage4,3,204,1.0
23992,uint256,icoEndTimestampStage4,3,204,0.9083201792756507
23993,uint256,icoStartTimestampStage3,3,204,0.7762841838079825
23994,uint256,icoEndTimestampStage3,3,204,0.8674873867571473
23995,uint256,icoStartTimestampStage2,3,204,1.0
23996,uint256,icoEndTimestampStage2,3,204,0.9262649273260083
23997,uint256,icoStartTimestampStage1,3,204,1.0
23998,uint256,icoEndTimestampStage1,3,204,0.6233187289756975
23999,uint256,teamEndTimestamp,3,1146,1.0
24000,uint256,minimumBuyAmount,2,1079,1.0
24001,uint256,stage1Tokens,1,333,0.9724848293060193
24002,uint256,stage2Tokens,1,333,1.0
24003,uint256,buyPriceFinal,1,-1,0.0
24004,uint64,dateTransferable,1,289,1.0
24005,user_define_contract,applauseCashCrowdsale,2,225,1.0
24006,uint256,ONTExchangeRate,1,430,1.0
24007,mapping_type_static,isContributionRegistered,1,892,0.8824293260053121
24008,uint256,frozenPool,1,287,1.0
24009,uint256,gameState,3,921,0.6938084545448614
24010,address,opponent,3,-1,0.0
24011,uint256,opponentAmount,3,-1,0.0
24012,uint256,cut,11,590,1.0
24013,address,cashierAddr,2,-1,0.0
24014,uint256,freezeBlocks,6,-1,0.0
24015,uint256,currentFundingAmount,1,432,0.4903463473723119
24016,uint256,totalFundingAmount,1,432,0.6263954794293305
24017,bool,hasFiveYearWithdraw,1,-1,0.0
24018,bool,hasFourYearWithdraw,1,-1,0.0
24019,uint8,isICOStarted,1,-1,0.0
24020,uint256,ContributorsSupply,4,385,0.8271671824272206
24021,uint256,singleIDXMQty,3,931,1.0
24022,uint8,balancesLocked,3,409,0.42701055162725626
24023,uint8,balancesUploaded,2,-1,0.0
24024,uint256,publicToken,2,-1,0.0
24025,uint256,reservedFounder,1,-1,0.0
24026,uint256,reserveMember,1,-1,0.0
24027,uint256,airdropToken,2,54,0.43660194204820113
24028,uint256,bountyToken,1,37,0.28366537205818254
24029,mapping_type_static,updateVIPRank,3,66,1.0
24030,array_type_dynamic,VIPOwner,2,66,0.892342017761641
24031,array_type_dynamic,PatronsCount,1,934,1.0
24032,address,saleController,1,296,0.2541891860627312
24033,address,preSaleToken,1,340,1.0
24034,user_define_contract,looksCoin,2,601,1.0
24035,address,kdtFundDeposit,1,-1,0.0
24036,uint256,votingPeriodStartTime,1,171,1.0
24037,bool,accepted,1,650,1.0
24038,uint256,affirmations,1,964,1.0
24039,uint256,votingPeriodBlockNumber,1,171,0.9217317752807728
24040,uint256,winsReported,1,1069,0.8849486963127284
24041,user_define_contract,voterStakes,1,89,0.81091934463668
24042,array_type_static,SquareWins,1,1068,0.35077222787140333
24043,uint256,totalStakes,2,89,0.7858332149325072
24044,mapping_type_static,VoterStakes,1,89,0.81091934463668
24045,array_type_static,totalSquareStakes,1,89,0.5095626650537853
24046,uint256,totalInitialAddresses,2,1180,0.9221217955327122
24047,mapping_type_static,PaymentStatusTimeStamp,1,1042,0.8721669311997851
24048,uint128,KeyCount,5,628,1.0
24049,uint256,NextAdminActionID,5,777,0.5605362077434348
24050,uint256,TotalBuyers,1,-1,0.0
24051,mapping_type_static,BonusTokens,1,136,0.8635016393703782
24052,mapping_type_static,frozenBalanceOf,9,498,0.47232086651727945
24053,uint256,lastEfficientBlockNumber,1,646,0.6377025621087506
24054,uint256,currentInvoice,1,560,1.0
24055,bool,checkDate,1,1164,0.7089906263932896
24056,uint256,fundReservCompany,1,460,0.6683801775380881
24057,uint256,fundTeamCompany,1,394,0.8633137555616801
24058,uint256,firstPeriodEndDate,1,-1,0.0
24059,uint256,generatedEve,1,929,0.9056735146714249
24060,uint8,presaleProcessed,1,1065,0.9012322932486517
24061,uint256,presaleEthAmountsProcessed,1,976,1.0
24062,uint256,firstPeriodCap,1,-1,0.0
24063,address,picopsCertifier,1,175,1.0
24064,address,vestingTeamWallet,1,423,0.2798969308381221
24065,uint256,totalProportion,1,-1,0.0
24066,uint256,lastTxBlockNum,3,619,0.883635111350545
24067,uint256,redeemPrice,3,121,0.36598000877191916
24068,uint256,ProjectUnusedTokens,1,-1,0.0
24069,address,projectStorageVault,1,63,0.32465936983763044
24070,address,fundStorageVault,2,63,0.1819550375217787
24071,uint256,Market_CommunitUnusedTokens,1,-1,0.0
24072,address,market_communityStorageVault,1,63,0.24371360244277882
24073,address,targetCrowdsale,2,-1,0.0
24074,string,infoTokenSilverRatio,2,473,1.0
24075,string,infoTier,2,45,1.0
24076,uint256,infoAboveSpot,2,1035,1.0
24077,bool,pegIsSetup,1,648,1.0
24078,user_define_contract,signalToken,1,-1,0.0
24079,user_define_contract,minimalToken,1,-1,0.0
24080,address,peg,1,648,0.9169662295629152
24081,user_define_contract,gateway,2,951,1.0
24082,user_define_contract,pending,1,453,1.0
24083,bool,IsPaused,2,745,1.0
24084,mapping_type_dynamic,lockedBalanceOf,7,409,0.08873301831731001
24085,uint256,buyMultiplier,1,786,1.0
24086,uint256,sellMultiplier,1,786,1.0
24087,bool,teamTokensMinted,1,19,1.0
24088,uint256,expirationTime,11,285,0.2016450417611667
24089,uint256,priceExpirationBlockNumber,1,285,0.12185706121779254
24090,uint256,excess,7,-1,0.0
24091,uint256,CRLperMicroEther,1,660,0.28454260970472317
24092,uint256,TotalDistributed,1,858,1.0
24093,uint256,TotalVesting,2,78,1.0
24094,user_define_contract,CrypteloERC20Address,1,149,0.2822386227676632
24095,mapping_type_static,reserveBalanceMap,2,-1,0.0
24096,uint256,reserveBalance,5,-1,0.0
24097,uint256,CrowdsaleBalance,2,-1,0.0
24098,mapping_type_static,advisorsBalanceMap,2,-1,0.0
24099,mapping_type_static,bountyBalanceMap,2,-1,0.0
24100,mapping_type_static,referalFundBalanceMap,2,395,0.4065103921378921
24101,uint256,referalFundBalance,2,395,0.689261540114935
24102,uint8,RefBalSended,2,544,0.5373164048888519
24103,uint256,buyin,5,1063,0.9604393832003664
24104,uint256,newRubesUntilPayout,1,1047,1.0
24105,uint256,queueSize,1,738,0.7553845773166791
24106,uint256,queueFront,1,738,1.0
24107,uint256,payout,8,1047,1.0
24108,uint8,isPauseOn,3,745,1.0
24109,address,clientAddress,4,-1,0.0
24110,uint256,clientDeposit,1,379,1.0
24111,mapping_type_static,Bills,1,-1,0.0
24112,uint256,c_total_hexagons,1,-1,0.0
24113,uint256,BillsTotal,1,-1,0.0
24114,bool,LockTokenSupply,1,440,0.8843846173909492
24115,uint8,charged,4,-1,0.0
24116,mapping_type_static,timelocksOf,4,524,1.0
24117,uint256,lockType,4,-1,0.0
24118,uint256,globalLocktime,4,-1,0.0
24119,uint256,dynamicLocktime,4,-1,0.0
24120,uint256,weiToRaise,1,596,0.945529576299015
24121,uint256,CurrentStageId,1,203,0.6162017058862437
24122,uint256,contributionCap,1,302,0.8196673622355005
24123,mapping_type_static,StageStartTime,1,188,1.0
24124,uint256,presaleWeiContributed,1,-1,0.0
24125,mapping_type_static,presaleContributions,1,-1,0.0
24126,uint256,globalMin,2,1086,1.0
24127,uint256,EtherContributed,2,649,0.6911708184690508
24128,uint256,globalMax,2,1115,0.48884617545187703
24129,uint256,XNKPurchased,2,1045,0.6843260382320451
24130,address,majorPartnerAddress,2,770,1.0
24131,address,minorPartnerAddress,2,770,1.0
24132,mapping_type_static,Coil,1,184,0.1324734006194558
24133,address,DepositAdmin,1,379,1.0
24134,address,ColdWallet,1,-1,0.0
24135,uint256,heartbeatStatus,10,881,0.7268010205154795
24136,mapping_type_static,verifyPayment,5,-1,0.0
24137,user_define_contract,depositRegistry,9,-1,0.0
24138,uint8,openSale,1,887,1.0
24139,uint256,RATE_ETH_CUE,1,656,1.0
24140,uint256,token_ratio2,2,473,1.0
24141,uint256,token_ratio1,2,473,1.0
24142,address,token_a,2,712,1.0
24143,address,token_b,2,712,1.0
24144,uint256,maxToken,5,363,0.8000531962006193
24145,uint256,totalCrowdsale,4,157,0.521411954733055
24146,uint256,RATE_ETH_TXK,1,656,0.738490697358772
24147,address,tokenbeneficiary,1,-1,0.0
24148,uint256,lockReleaseDate1year,1,516,0.44789907141889373
24149,uint256,lockReleaseDate2year,1,-1,0.0
24150,address,advisersAddr,1,370,0.7568266622624704
24151,uint256,FREEZE_TIME,1,196,1.0
24152,bool,isBountyAllocated,2,59,0.5871992225029262
24153,uint256,weiRaisedInPresale,2,-1,0.0
24154,uint256,tokensGranted,1,583,1.0
24155,uint256,grantedTokensHardCap,1,240,1.0
24156,address,restrictedWallet,2,-1,0.0
24157,address,bonusWallet,1,170,0.6301738644496424
24158,mapping_type_static,balances_,3,666,0.9621600007522983
24159,array_type_dynamic,holderAt,2,144,1.0
24160,uint256,numberParticipants,2,986,0.6316558377967035
24161,uint256,checkGlobalBalance,1,-1,0.0
24162,bool,checkGameStatus,1,-1,0.0
24163,bool,checkDisabledStatus,1,804,0.12679809584691548
24164,mapping_type_static,tokenApprovals,4,104,0.07340678821487807
24165,mapping_type_static,factoryOwner,3,-1,0.0
24166,mapping_type_static,supporters,3,-1,0.0
24167,address,currentContract,2,-1,0.0
24168,mapping_type_static,initTypes,5,549,0.06149326130911451
24169,string,ArtOwnerHash,1,679,0.35954563170037984
24170,bytes32,summaryTxHash,2,679,0.5426536222712852
24171,bytes32,RecentInputTxHash,2,-1,0.0
24172,string,artInfoHash,1,-1,0.0
24173,mapping_type_static,adminStatus,4,777,0.8430509109680897
24174,bool,changeable,4,905,0.7463410498244505
24175,mapping_type_static,slot,6,120,0.3882784241702556
24176,bool,mintingClosed,2,19,1.0
24177,mapping_type_static,EtherBalance,5,501,0.446037441713147
24178,mapping_type_static,TokenBalance,9,213,0.7354883472195781
24179,mapping_type_static,lastTokenIsTransferableDate,2,289,0.8832380044257706
24180,array_type_dynamic,memberAt,2,945,1.0
24181,bytes32,artInfoHash,1,-1,0.0
24182,bytes32,ArtOwnerHash,1,679,0.35954563170037984
24183,uint256,ownerIncome,18,795,1.0
24184,uint256,inrSessions,1,-1,0.0
24185,mapping_type_dynamic,PaymentStatusTimeStamp,1,1042,0.8721669311997851
24186,uint256,preSaleStart,5,1066,0.6205396500930388
24187,uint256,months,1,1160,0.983311459050684
24188,mapping_type_static,bp2,1,172,1.0
24189,uint256,bpLock_2,1,-1,0.0
24190,mapping_type_static,bp1,1,172,1.0
24191,uint256,bpLock_1,1,-1,0.0
24192,mapping_type_static,ap3,1,1207,0.8292269601002845
24193,uint256,apLock_3,1,-1,0.0
24194,mapping_type_static,ap2,1,1207,1.0
24195,uint256,apLock_2,1,-1,0.0
24196,mapping_type_static,ap1,1,1207,1.0
24197,uint256,apLock_1,1,-1,0.0
24198,uint256,pbIssuedSale,1,888,0.4189316302153293
24199,array_type_dynamic,allAddresses,6,1185,0.33696456342889564
24200,uint256,RATE_ETH_WXW,1,656,1.0
24201,uint256,currentTaxAmount,1,323,0.76732662068428
24202,uint256,currentTaxShift,1,323,0.14337293988373961
24203,mapping_type_static,isBchHandled,1,-1,0.0
24204,uint256,totalAlocatedWibxVestingTokens,1,-1,0.0
24205,mapping_type_dynamic,nextWithdrawalTime,1,293,0.5610736754922446
24206,uint256,yearlyFee,4,-1,0.0
24207,mapping_type_static,AccessoryCollection,2,-1,0.0
24208,uint8,TotalAccessorySeries,2,-1,0.0
24209,uint32,totalAccessories,2,-1,0.0
24210,mapping_type_dynamic,OwnerAccessoryCount,2,776,1.0
24211,uint64,totalPets,1,727,0.4235481029254573
24212,uint8,totalPetCardSeries,1,-1,0.0
24213,mapping_type_dynamic,OwnerPetCount,1,727,0.4486889882413227
24214,mapping_type_static,petCardSeriesCollection,1,728,0.21608791161676766
24215,uint256,totalFartsReceived,3,914,1.0
24216,address,cold_wallet,1,-1,0.0
24217,uint256,usdc_for_eth,1,662,0.3856040527066395
24218,uint256,usdc_for_iqr,1,671,1.0
24219,uint256,leftToSale,1,-1,0.0
24220,mapping_type_static,lockedUp,3,-1,0.0
24221,mapping_type_static,minter,2,19,1.0
24222,mapping_type_static,makerList,1,836,0.9620431985786732
24223,uint256,exchange_rate,1,668,0.7556888007046568
24224,uint256,htcz_exchanged_amount,1,-1,0.0
24225,uint256,htcz_reserve,1,-1,0.0
24226,uint256,tokensSoldInICO,2,135,1.0
24227,uint256,tokensSoldInPrivateSales,2,490,1.0
24228,user_define_contract,tokenVestingContract,1,-1,0.0
24229,uint256,remainingTokensForPrivateSales,2,490,1.0
24230,bool,haltedICO,2,-1,0.0
24231,uint256,remainingTokensForICO,2,135,1.0
24232,uint256,minTransaction,3,-1,0.0
24233,uint256,maxTransaction,2,-1,0.0
24234,uint256,totalSalesInEther,1,-1,0.0
24235,uint256,discountUntilSales,1,654,0.17252864273218746
24236,mapping_type_static,buyerGetDiscount,1,654,0.8510931800235924
24237,uint256,ethDeposits,1,331,0.2944334846807498
24238,string,salePeriod,1,-1,0.0
24239,user_define_contract,hardCap,1,305,1.0
24240,mapping_type_dynamic,NoteKeyByIndex,3,223,0.2237542118373023
24241,uint256,free_supply,1,860,0.9691431775884657
24242,uint256,dividendCounter,1,11,1.0
24243,mapping_type_static,hasRequested,1,-1,0.0
24244,uint256,sendOnRequest,1,882,1.0
24245,mapping_type_static,_investorsInvestmentInToken,2,476,1.0
24246,address,nlcAdminAddress,2,773,1.0
24247,mapping_type_static,_deposit_contracts,2,-1,0.0
24248,mapping_type_static,fighterIndexToOwner,1,101,1.0
24249,address,battleContractAddress,1,-1,0.0
24250,mapping_type_static,fighterIndexToApproved,1,87,0.9225796197724773
24251,bool,battleContractAddressCanBeUpdated,1,-1,0.0
24252,uint256,gen0EndingPrice,1,-1,0.0
24253,uint256,phase1Price,1,853,1.0
24254,uint256,phase5Price,1,853,1.0
24255,uint256,phase3Price,1,853,1.0
24256,uint256,phase2Price,1,853,1.0
24257,uint256,phase4Price,1,853,1.0
24258,uint256,phase6Price,1,853,1.0
24259,uint8,TotalAngelCardSeries,3,74,0.7347786299063895
24260,uint256,prevSeriesSelloutHours,2,1030,1.0
24261,uint64,TotalAngels,3,74,1.0
24262,mapping_type_dynamic,OwnerAngelCount,3,776,0.19614951455426483
24263,uint112,,10,-1,0.0
24264,bytes18,,1,-1,0.0
24265,uint256,refundingDeadline,1,176,1.0
24266,uint256,availableRefunds,1,176,0.5272947550996255
24267,uint256,withdrawal_gas,1,-1,0.0
24268,mapping_type_static,AdvLastWithdrawal,1,293,0.5610736754922446
24269,uint256,currentDistribRound,1,1019,1.0
24270,uint256,lastDistrib,1,-1,0.0
